geo,Country,Year,Income_per_Person,Total_GDP,GDP_per_Capita_Growth_(%),Total,Life_expectancy,Population
and,Andorra,2014,59849.2299773,4413102671.51,1.02141,total,,73737.0
and,Andorra,2015,60601.7837872,4373873142.9,1.01257,female,,35669.0
and,Andorra,2015,60601.7837872,4373873142.9,1.01257,male,,36505.0
and,Andorra,2015,60601.7837872,4373873142.9,1.01257,total,,72174.0
and,Andorra,2016,62161.9794821,4486913840.84,1.02575,female,,35679.0
and,Andorra,2016,62161.9794821,4486913840.84,1.02575,male,,36502.0
and,Andorra,2016,62161.9794821,4486913840.84,1.02575,total,,72181.0
and,Andorra,2017,61281.4059258,4520300345.53,0.98583,female,,36364.0
and,Andorra,2017,61281.4059258,4520300345.53,0.98583,male,,37399.0
and,Andorra,2017,61281.4059258,4520300345.53,0.98583,total,,73763.0
and,Andorra,2018,61279.0341594,4605854765.54,0.99996,female,,36959.0
and,Andorra,2018,61279.0341594,4605854765.54,0.99996,male,,38203.0
and,Andorra,2018,61279.0341594,4605854765.54,0.99996,total,,75162.0
and,Andorra,2019,61425.0599867,4697420037.9,1.00238,female,,37559.0
and,Andorra,2019,61425.0599867,4697420037.9,1.00238,male,,38915.0
and,Andorra,2019,61425.0599867,4697420037.9,1.00238,total,,76474.0
and,Andorra,2020,53602.5309543,4147763845.94,0.87265,female,,37994.0
and,Andorra,2020,53602.5309543,4147763845.94,0.87265,male,,39386.0
and,Andorra,2020,53602.5309543,4147763845.94,0.87265,total,,77380.0
and,Andorra,2021,57064.9545679,4471838099.87,1.06459,female,,38353.0
and,Andorra,2021,57064.9545679,4471838099.87,1.06459,male,,40011.0
and,Andorra,2021,57064.9545679,4471838099.87,1.06459,total,,78364.0
and,Andorra,2022,61903.7599919,4934039189.8,1.08479,female,,38912.0
and,Andorra,2022,61903.7599919,4934039189.8,1.08479,male,,40793.0
and,Andorra,2022,61903.7599919,4934039189.8,1.08479,total,,79705.0
and,Andorra,2023,62590.759417,5060838443.4,1.0111,female,,39502.0
and,Andorra,2023,62590.759417,5060838443.4,1.0111,male,,41354.0
and,Andorra,2023,62590.759417,5060838443.4,1.0111,total,,80856.0
aut,Austria,1960,12870.1902295,90699756971.18,1.08569,female,71.92,3764891.0
aut,Austria,1960,12870.1902295,90699756971.18,1.08569,male,65.41,3282648.0
aut,Austria,1960,12870.1902295,90699756971.18,1.08569,total,68.5856097560976,7047539.0
aut,Austria,1961,13549.6266616,96013426818.62,1.05279,female,72.84,3783504.0
aut,Austria,1961,13549.6266616,96013426818.62,1.05279,male,66.47,3302795.0
aut,Austria,1961,13549.6266616,96013426818.62,1.05279,total,69.5773170731707,7086299.0
aut,Austria,1962,13850.5359876,98748910000.0,1.02221,female,72.48,3804071.0
aut,Austria,1962,13850.5359876,98748910000.0,1.02221,male,66.29,3325793.0
aut,Austria,1962,13850.5359876,98748910000.0,1.02221,total,69.309512195122,7129864.0
aut,Austria,1963,14413.1060437,103421400000.0,1.04062,female,72.65,3825240.0
aut,Austria,1963,14413.1060437,103421400000.0,1.04062,male,66.39,3350571.0
aut,Austria,1963,14413.1060437,103421400000.0,1.04062,total,69.4436585365854,7175811.0
aut,Austria,1964,15264.0732115,110257960000.0,1.05904,female,73.2,3847021.0
aut,Austria,1964,15264.0732115,110257960000.0,1.05904,male,66.8,3376780.0
aut,Austria,1964,15264.0732115,110257960000.0,1.05904,total,69.9219512195122,7223801.0
aut,Austria,1965,15673.4994057,113952690000.0,1.02682,female,72.99,3867102.0
aut,Austria,1965,15673.4994057,113952690000.0,1.02682,male,66.61,3403787.0
aut,Austria,1965,15673.4994057,113952690000.0,1.02682,total,69.7221951219512,7270889.0
aut,Austria,1966,16525.7348776,120993920000.0,1.05437,female,73.37,3888149.0
aut,Austria,1966,16525.7348776,120993920000.0,1.05437,male,66.88,3433917.0
aut,Austria,1966,16525.7348776,120993920000.0,1.05437,total,70.0458536585366,7322066.0
aut,Austria,1967,17007.4232006,125452040000.0,1.02915,female,73.37,3911057.0
aut,Austria,1967,17007.4232006,125452040000.0,1.02915,male,66.63,3465941.0
aut,Austria,1967,17007.4232006,125452040000.0,1.02915,total,69.9178048780488,7376998.0
aut,Austria,1968,17760.5635695,131688170000.0,1.04428,female,73.52,3927517.0
aut,Austria,1968,17760.5635695,131688170000.0,1.04428,male,66.76,3487886.0
aut,Austria,1968,17760.5635695,131688170000.0,1.04428,total,70.0575609756098,7415403.0
aut,Austria,1969,18923.3909656,140795500000.0,1.06547,female,73.27,3938518.0
aut,Austria,1969,18923.3909656,140795500000.0,1.06547,male,66.56,3502537.0
aut,Austria,1969,18923.3909656,140795500000.0,1.06547,total,69.8331707317073,7441055.0
aut,Austria,1970,20308.0683809,151626520000.0,1.07317,female,73.5,3949122.0
aut,Austria,1970,20308.0683809,151626520000.0,1.07317,male,66.5,3517964.0
aut,Austria,1970,20308.0683809,151626520000.0,1.07317,total,69.9146341463415,7467086.0
aut,Austria,1971,21366.8924449,160244000000.0,1.05214,female,73.7,3963018.0
aut,Austria,1971,21366.8924449,160244000000.0,1.05214,male,66.7,3537464.0
aut,Austria,1971,21366.8924449,160244000000.0,1.05214,total,70.1146341463415,7500482.0
aut,Austria,1972,22703.4371507,171258350000.0,1.06255,female,74.1,3981424.0
aut,Austria,1972,22703.4371507,171258350000.0,1.06255,male,67.0,3562777.0
aut,Austria,1972,22703.4371507,171258350000.0,1.06255,total,70.4634146341463,7544201.0
aut,Austria,1973,23834.5660235,180787630000.0,1.04982,female,74.6,3998551.0
aut,Austria,1973,23834.5660235,180787630000.0,1.04982,male,67.6,3587564.0
aut,Austria,1973,23834.5660235,180787630000.0,1.04982,total,71.0146341463415,7586115.0
aut,Austria,1974,24858.9776691,188877430000.0,1.04298,female,74.7,4004843.0
aut,Austria,1974,24858.9776691,188877430000.0,1.04298,male,67.5,3594195.0
aut,Austria,1974,24858.9776691,188877430000.0,1.04298,total,71.0121951219512,7599038.0
aut,Austria,1975,24918.8881768,188830870000.0,1.00241,female,74.7,3998098.0
aut,Austria,1975,24918.8881768,188830870000.0,1.00241,male,67.7,3580805.0
aut,Austria,1975,24918.8881768,188830870000.0,1.00241,total,71.1146341463415,7578903.0
aut,Austria,1976,26218.1868808,198326200000.0,1.05214,female,75.1,3992645.0
aut,Austria,1976,26218.1868808,198326200000.0,1.05214,male,68.2,3572880.0
aut,Austria,1976,26218.1868808,198326200000.0,1.05214,total,71.5658536585366,7565525.0
aut,Austria,1977,27651.9788202,209252280000.0,1.05469,female,75.5,3993267.0
aut,Austria,1977,27651.9788202,209252280000.0,1.05469,male,68.5,3575163.0
aut,Austria,1977,27651.9788202,209252280000.0,1.05469,total,71.9146341463415,7568430.0
aut,Austria,1978,27753.3387762,209848830000.0,1.00367,female,75.7,3989655.0
aut,Austria,1978,27753.3387762,209848830000.0,1.00367,male,68.5,3572650.0
aut,Austria,1978,27753.3387762,209848830000.0,1.00367,total,72.0121951219512,7562305.0
aut,Austria,1979,29456.1399911,222345340000.0,1.06135,female,76.0,3983149.0
aut,Austria,1979,29456.1399911,222345340000.0,1.06135,male,68.8,3566276.0
aut,Austria,1979,29456.1399911,222345340000.0,1.06135,total,72.3121951219512,7549425.0
aut,Austria,1980,30222.6647595,228133330000.0,1.02602,female,76.1,3981998.0
aut,Austria,1980,30222.6647595,228133330000.0,1.02602,male,69.0,3567435.0
aut,Austria,1980,30222.6647595,228133330000.0,1.02602,total,72.4634146341463,7549433.0
aut,Austria,1981,30294.9994831,229259500000.0,1.00239,female,76.5,3988186.0
aut,Austria,1981,30294.9994831,229259500000.0,1.00239,male,69.3,3580524.0
aut,Austria,1981,30294.9994831,229259500000.0,1.00239,total,72.8121951219512,7568710.0
aut,Austria,1982,31000.5321647,234769100000.0,1.02329,female,76.7,3987477.0
aut,Austria,1982,31000.5321647,234769100000.0,1.02329,male,69.4,3586663.0
aut,Austria,1982,31000.5321647,234769100000.0,1.02329,total,72.9609756097561,7574140.0
aut,Austria,1983,32136.2382056,242986940000.0,1.03664,female,76.7,3978767.0
aut,Austria,1983,32136.2382056,242986940000.0,1.03664,male,69.5,3583143.0
aut,Austria,1983,32136.2382056,242986940000.0,1.03664,total,73.0121951219512,7561910.0
aut,Austria,1984,32413.1549405,245066620000.0,1.00862,female,77.3,3975523.0
aut,Austria,1984,32413.1549405,245066620000.0,1.00862,male,70.1,3585911.0
aut,Austria,1984,32413.1549405,245066620000.0,1.00862,total,73.6121951219512,7561434.0
aut,Austria,1985,33296.117257599995,251862440000.0,1.02724,female,77.4,3973607.0
aut,Austria,1985,33296.117257599995,251862440000.0,1.02724,male,70.4,3591378.0
aut,Austria,1985,33296.117257599995,251862440000.0,1.02724,total,73.8146341463415,7564985.0
aut,Austria,1986,34224.1940516,259055960000.0,1.02787,female,77.8,3971398.0
aut,Austria,1986,34224.1940516,259055960000.0,1.02787,male,71.0,3598396.0
aut,Austria,1986,34224.1940516,259055960000.0,1.02787,total,74.3170731707317,7569794.0
aut,Austria,1987,34940.6291064,264650920000.0,1.02093,female,78.2,3968978.0
aut,Austria,1987,34940.6291064,264650920000.0,1.02093,male,71.5,3605608.0
aut,Austria,1987,34940.6291064,264650920000.0,1.02093,total,74.7682926829268,7574586.0
aut,Austria,1988,35647.0277555,270395260000.0,1.02022,female,78.7,3969261.0
aut,Austria,1988,35647.0277555,270395260000.0,1.02022,male,71.9,3616056.0
aut,Austria,1988,35647.0277555,270395260000.0,1.02022,total,75.2170731707317,7585317.0
aut,Austria,1989,37156.5775,283147850000.0,1.04235,female,78.8,3980555.0
aut,Austria,1989,37156.5775,283147850000.0,1.04235,male,71.9,3639012.0
aut,Austria,1989,37156.5775,283147850000.0,1.04235,total,75.2658536585366,7619567.0
aut,Austria,1990,38670.1041863,296972290000.0,1.04073,female,79.0,4002436.0
aut,Austria,1990,38670.1041863,296972290000.0,1.04073,male,72.3,3675414.0
aut,Austria,1990,38670.1041863,296972290000.0,1.04073,total,75.5682926829269,7677850.0
aut,Austria,1991,39850.8252694,309128330000.0,1.03053,female,79.1,4033690.0
aut,Austria,1991,39850.8252694,309128330000.0,1.03053,male,72.3,3721201.0
aut,Austria,1991,39850.8252694,309128330000.0,1.03053,total,75.6170731707317,7754891.0
aut,Austria,1992,40486.5147403,317523680000.0,1.01595,female,79.3,4070958.0
aut,Austria,1992,40486.5147403,317523680000.0,1.01595,male,72.5,3769751.0
aut,Austria,1992,40486.5147403,317523680000.0,1.01595,total,75.8170731707317,7840709.0
aut,Austria,1993,40608.7754221,321113650000.0,1.00302,female,79.5,4098685.0
aut,Austria,1993,40608.7754221,321113650000.0,1.00302,male,72.8,3806948.0
aut,Austria,1993,40608.7754221,321113650000.0,1.00302,total,76.0682926829268,7905633.0
aut,Austria,1994,41669.2873055,330776790000.0,1.02612,female,79.8,4110155.0
aut,Austria,1994,41669.2873055,330776790000.0,1.02612,male,73.2,3825963.0
aut,Austria,1994,41669.2873055,330776790000.0,1.02612,total,76.419512195122,7936118.0
aut,Austria,1995,42962.8623499,341569010000.0,1.03104,female,80.1,4114223.0
aut,Austria,1995,42962.8623499,341569010000.0,1.03104,male,73.4,3834055.0
aut,Austria,1995,42962.8623499,341569010000.0,1.03104,total,76.6682926829268,7948278.0
aut,Austria,1996,44166.3449874,351604630000.0,1.02801,female,80.2,4118529.0
aut,Austria,1996,44166.3449874,351604630000.0,1.02801,male,73.7,3840488.0
aut,Austria,1996,44166.3449874,351604630000.0,1.02801,total,76.8707317073171,7959017.0
aut,Austria,1997,45299.219608,361026240000.0,1.02565,female,80.7,4121944.0
aut,Austria,1997,45299.219608,361026240000.0,1.02565,male,74.1,3846097.0
aut,Austria,1997,45299.219608,361026240000.0,1.02565,total,77.319512195122,7968041.0
aut,Austria,1998,47122.3952427,375964240000.0,1.04025,female,81.0,4124768.0
aut,Austria,1998,47122.3952427,375964240000.0,1.04025,male,74.5,3852021.0
aut,Austria,1998,47122.3952427,375964240000.0,1.04025,total,77.6707317073171,7976789.0
aut,Austria,1999,48964.6387785,391418280000.0,1.03909,female,81.0,4130289.0
aut,Austria,1999,48964.6387785,391418280000.0,1.03909,male,74.9,3862035.0
aut,Austria,1999,48964.6387785,391418280000.0,1.03909,total,77.8756097560976,7992324.0
aut,Austria,2000,50757.6266261,406717120000.0,1.03662,female,81.2,4136954.0
aut,Austria,2000,50757.6266261,406717120000.0,1.03662,male,75.2,3874612.0
aut,Austria,2000,50757.6266261,406717120000.0,1.03662,total,78.1268292682927,8011566.0
aut,Austria,2001,51469.7703718,413931980000.0,1.01403,female,81.7,4148251.0
aut,Austria,2001,51469.7703718,413931980000.0,1.01403,male,75.6,3894042.0
aut,Austria,2001,51469.7703718,413931980000.0,1.01403,total,78.5756097560976,8042293.0
aut,Austria,2002,52321.1182161,422840460000.0,1.01654,female,81.7,4163642.0
aut,Austria,2002,52321.1182161,422840460000.0,1.01654,male,75.8,3918315.0
aut,Austria,2002,52321.1182161,422840460000.0,1.01654,total,78.6780487804878,8081957.0
aut,Austria,2003,52801.3100037,428883560000.0,1.00918,female,81.5,4180456.0
aut,Austria,2003,52801.3100037,428883560000.0,1.00918,male,75.9,3940967.0
aut,Austria,2003,52801.3100037,428883560000.0,1.00918,total,78.6317073170732,8121423.0
aut,Austria,2004,54164.4296152,442712850000.0,1.02582,female,82.1,4203427.0
aut,Austria,2004,54164.4296152,442712850000.0,1.02582,male,76.4,3968539.0
aut,Austria,2004,54164.4296152,442712850000.0,1.02582,total,79.1804878048781,8171966.0
aut,Austria,2005,55254.9184853,454703990000.0,1.02013,female,82.2,4228409.0
aut,Austria,2005,55254.9184853,454703990000.0,1.02013,male,76.6,3999420.0
aut,Austria,2005,55254.9184853,454703990000.0,1.02013,total,79.3317073170732,8227829.0
aut,Austria,2006,57135.8839167,472508340000.0,1.03404,female,82.8,4246626.0
aut,Austria,2006,57135.8839167,472508340000.0,1.03404,male,77.1,4022015.0
aut,Austria,2006,57135.8839167,472508340000.0,1.03404,total,79.8804878048781,8268641.0
aut,Austria,2007,59333.0709777,492283730000.0,1.03846,female,83.1,4259438.0
aut,Austria,2007,59333.0709777,492283730000.0,1.03846,male,77.4,4036049.0
aut,Austria,2007,59333.0709777,492283730000.0,1.03846,total,80.1804878048781,8295487.0
aut,Austria,2008,60272.9844489,501667510000.0,1.01584,female,83.3,4272022.0
aut,Austria,2008,60272.9844489,501667510000.0,1.01584,male,77.7,4049474.0
aut,Austria,2008,60272.9844489,501667510000.0,1.01584,total,80.4317073170732,8321496.0
aut,Austria,2009,58095.26328,484808910000.0,0.96387,female,83.2,4281935.0
aut,Austria,2009,58095.26328,484808910000.0,0.96387,male,77.6,4061388.0
aut,Austria,2009,58095.26328,484808910000.0,0.96387,total,80.3317073170732,8343323.0
aut,Austria,2010,59262.2274448,495734020000.0,1.02009,female,83.5,4291038.0
aut,Austria,2010,59262.2274448,495734020000.0,1.02009,male,77.8,4072366.0
aut,Austria,2010,59262.2274448,495734020000.0,1.02009,total,80.5804878048781,8363404.0
aut,Austria,2011,60789.08811,510219030000.0,1.02576,female,83.8,4303321.0
aut,Austria,2011,60789.08811,510219030000.0,1.02576,male,78.3,4088322.0
aut,Austria,2011,60789.08811,510219030000.0,1.02576,total,80.9829268292683,8391643.0
aut,Austria,2012,60924.3137827,513689690000.0,1.00222,female,83.6,4319277.0
aut,Austria,2012,60924.3137827,513689690000.0,1.00222,male,78.4,4110714.0
aut,Austria,2012,60924.3137827,513689690000.0,1.00222,total,80.9365853658537,8429991.0
aut,Austria,2013,60581.7370106,513818700000.0,0.99438,female,83.8,4340495.0
aut,Austria,2013,60581.7370106,513818700000.0,0.99438,male,78.6,4139328.0
aut,Austria,2013,60581.7370106,513818700000.0,0.99438,total,81.1365853658537,8479823.0
aut,Austria,2014,60507.6027333,517207880000.0,0.99878,female,84.0,4368617.0
aut,Austria,2014,60507.6027333,517207880000.0,0.99878,male,79.1,4177739.0
aut,Austria,2014,60507.6027333,517207880000.0,0.99878,total,81.490243902439,8546356.0
aut,Austria,2015,60440.1124419,522446850000.0,0.99888,female,83.7,4406308.0
aut,Austria,2015,60440.1124419,522446850000.0,0.99888,male,78.8,4236391.0
aut,Austria,2015,60440.1124419,522446850000.0,0.99888,total,81.190243902439,8642699.0
aut,Austria,2016,60979.5217886,532833610000.0,1.00892,female,84.1,4444184.0
aut,Austria,2016,60979.5217886,532833610000.0,1.00892,male,79.3,4292484.0
aut,Austria,2016,60979.5217886,532833610000.0,1.00892,total,81.6414634146342,8736668.0
aut,Austria,2017,61925.1459214,544865490000.0,1.01551,female,84.0,4472069.0
aut,Austria,2017,61925.1459214,544865490000.0,1.01551,male,79.4,4325497.0
aut,Austria,2017,61925.1459214,544865490000.0,1.01551,total,81.6439024390244,8797566.0
aut,Austria,2018,63118.8850544,558074950000.0,1.01928,female,84.1,4492681.0
aut,Austria,2018,63118.8850544,558074950000.0,1.01928,male,79.4,4347840.0
aut,Austria,2018,63118.8850544,558074950000.0,1.01928,total,81.6926829268293,8840521.0
aut,Austria,2019,63750.33076559999,566158930000.0,1.01,female,84.2,4511901.0
aut,Austria,2019,63750.33076559999,566158930000.0,1.01,male,79.7,4368019.0
aut,Austria,2019,63750.33076559999,566158930000.0,1.01,total,81.8951219512195,8879920.0
aut,Austria,2020,59275.1685058,528817810000.0,0.9298,female,83.6,4530017.0
aut,Austria,2020,59275.1685058,528817810000.0,0.9298,male,78.9,4386847.0
aut,Austria,2020,59275.1685058,528817810000.0,0.9298,total,81.1926829268293,8916864.0
aut,Austria,2021,61518.56748229999,551640940000.0,1.03785,female,83.7,4549341.0
aut,Austria,2021,61518.56748229999,551640940000.0,1.03785,male,78.8,4406456.0
aut,Austria,2021,61518.56748229999,551640940000.0,1.03785,total,81.190243902439,8955797.0
aut,Austria,2022,63861.7826889,578886300000.0,1.03809,female,83.5,4592386.0
aut,Austria,2022,63861.7826889,578886300000.0,1.03809,male,78.8,4449465.0
aut,Austria,2022,63861.7826889,578886300000.0,1.03809,total,81.0926829268293,9041851.0
aut,Austria,2023,62704.65301459999,572520190000.0,0.98188,female,,4637070.0
aut,Austria,2023,62704.65301459999,572520190000.0,0.98188,male,,4494691.0
aut,Austria,2023,62704.65301459999,572520190000.0,0.98188,total,,9131761.0
blr,Belarus,1960,5673.00188156,46563988093.89,1.07389,female,72.736,4529311.0
blr,Belarus,1960,5673.00188156,46563988093.89,1.07389,male,65.939,3668689.0
blr,Belarus,1960,5673.00188156,46563988093.89,1.07389,total,69.2546097560976,8198000.0
blr,Belarus,1961,5874.708933139999,48880122072.25,1.03556,female,73.124,4555861.0
blr,Belarus,1961,5874.708933139999,48880122072.25,1.03556,male,66.514,3715355.0
blr,Belarus,1961,5874.708933139999,48880122072.25,1.03556,total,69.7383902439024,8271216.0
blr,Belarus,1962,5916.96072567,49847317292.03,1.00719,female,73.04,4587148.0
blr,Belarus,1962,5916.96072567,49847317292.03,1.00719,male,66.055,3764780.0
blr,Belarus,1962,5916.96072567,49847317292.03,1.00719,total,69.4623170731708,8351928.0
blr,Belarus,1963,5678.4360563,48367237514.26,0.95969,female,73.121,4621177.0
blr,Belarus,1963,5678.4360563,48367237514.26,0.95969,male,66.461,3816055.0
blr,Belarus,1963,5678.4360563,48367237514.26,0.95969,total,69.7097804878049,8437232.0
blr,Belarus,1964,6353.23717074,54655870159.12,1.11884,female,74.2,4657004.0
blr,Belarus,1964,6353.23717074,54655870159.12,1.11884,male,67.209,3867220.0
blr,Belarus,1964,6353.23717074,54655870159.12,1.11884,total,70.619243902439,8524224.0
blr,Belarus,1965,6660.87614916,57815932053.11,1.04842,female,74.273,4693046.0
blr,Belarus,1965,6660.87614916,57815932053.11,1.04842,male,67.097,3916954.0
blr,Belarus,1965,6660.87614916,57815932053.11,1.04842,total,70.5974878048781,8610000.0
blr,Belarus,1966,6936.55567234,60715463700.59,1.04139,female,74.405,4729741.0
blr,Belarus,1966,6936.55567234,60715463700.59,1.04139,male,67.306,3966755.0
blr,Belarus,1966,6936.55567234,60715463700.59,1.04139,total,70.7689268292683,8696496.0
blr,Belarus,1967,7196.05691375,63492637950.48,1.03741,female,74.74,4767982.0
blr,Belarus,1967,7196.05691375,63492637950.48,1.03741,male,67.301,4017666.0
blr,Belarus,1967,7196.05691375,63492637950.48,1.03741,total,70.9297804878049,8785648.0
